Date,Product,Category,Campaign_Type,Platform,Leads,Conversions,Revenue,Spend,Impressions,Clicks,Country
2023-03-23,Dashboard Templates,Coaching,Email,YouTube,245,44,12014.24,1317.45,8123,656,India
2023-03-23,Meditation Audio Pack,Coaching,WhatsApp,Google,97,13,14477.05,3446.03,10115,732,India
2023-03-23,E-book,Coaching,Influencer,Facebook,501,100,132594.07,3226.13,17451,1394,India
2023-03-23,Clothing Brand,Coaching,WhatsApp,Google,191,55,99000.98,2363.14,46752,494,India
2023-03-24,5-Min Meditation Club,Coaching,Influencer,Instagram,348,100,187646.42,3009.02,15181,1192,India
2023-03-24,3-Day Challenge,Digital,Ads,Facebook,457,114,79959.11,7579.87,43751,3208,India
2023-03-24,21-Day Upgrade,Coaching,Content,Instagram,235,62,114770.81,1904.47,9796,828,India
2023-03-24,Mindset Coaching,Coaching,Content,Google,15,2,2256.44,177.0,3359,42,India
2023-03-24,Spiritual Sessions,Coaching,Influencer,Google,516,116,88640.48,3367.42,31348,2760,India
2023-03-24,1:1 Mentorship,Physical,Influencer,YouTube,43,8,2734.19,218.08,2146,146,India
2023-03-24,Dashboard Templates,Physical,Influencer,WhatsApp,287,69,72309.17,3150.67,15586,775,India
2023-03-24,Meditation Audio Pack,Skill,WhatsApp,YouTube,125,18,26725.64,2237.46,26898,513,India
2023-03-24,E-book,Physical,Email,Instagram,196,22,36980.71,3606.58,30648,1557,India
2023-03-24,Clothing Brand,Coaching,Content,WhatsApp,49,7,7208.56,151.32,2308,150,India
2023-03-25,5-Min Meditation Club,Coaching,Influencer,Google,257,36,16719.98,2537.08,47951,676,India
2023-03-25,3-Day Challenge,Physical,Influencer,Instagram,77,22,6287.41,1872.36,28670,427,India
2023-03-25,21-Day Upgrade,Physical,Content,Facebook,49,7,8041.17,1788.55,15333,419,India
2023-03-25,Mindset Coaching,Skill,Email,Facebook,207,38,19926.98,1419.35,44663,833,India
2023-03-25,Spiritual Sessions,Coaching,Influencer,Google,64,18,29309.35,1919.62,5934,401,India
2023-03-25,1:1 Mentorship,Digital,WhatsApp,Facebook,932,265,368853.05,5411.88,28715,2586,India
2023-03-25,Dashboard Templates,Digital,Content,YouTube,356,105,67488.12,4116.02,41495,1056,India
2023-03-25,Meditation Audio Pack,Skill,Content,YouTube,133,32,59794.27,738.55,9783,493,India
2023-03-25,E-book,Coaching,Ads,WhatsApp,718,75,34213.43,15341.03,42673,3173,India
2023-03-25,Clothing Brand,Physical,Ads,Instagram,406,105,37842.56,11143.99,36476,2404,India
2023-03-26,5-Min Meditation Club,Skill,WhatsApp,Instagram,346,67,105478.93,4367.33,38262,982,India
2023-03-26,3-Day Challenge,Skill,Email,Google,1045,283,260930.31,4930.56,48655,2931,India
2023-03-26,21-Day Upgrade,Physical,Influencer,Instagram,108,30,29290.96,3482.21,16494,844,India
2023-03-26,Mindset Coaching,Digital,Email,Google,148,44,33051.65,1376.32,18444,920,India
2023-03-26,Spiritual Sessions,Digital,Influencer,Google,47,7,7873.04,868.29,15487,262,India
2023-03-26,1:1 Mentorship,Digital,WhatsApp,WhatsApp,530,148,178170.4,3055.51,39574,1949,India
2023-03-26,Dashboard Templates,Skill,Content,WhatsApp,458,62,15033.54,5283.08,26123,1892,India
2023-03-26,Meditation Audio Pack,Digital,Ads,Google,155,28,42068.17,2873.9,14320,890,India
2023-03-26,E-book,Skill,Ads,WhatsApp,707,169,54476.73,8555.66,41878,3861,India
2023-03-26,Clothing Brand,Coaching,WhatsApp,Facebook,1056,224,162901.87,12080.86,48310,3309,India
2023-03-27,5-Min Meditation Club,Skill,Content,Facebook,125,23,36243.59,1299.92,26331,435,India
2023-03-27,3-Day Challenge,Coaching,Email,Facebook,348,98,144400.44,8379.77,21446,2132,India
2023-03-27,21-Day Upgrade,Physical,Email,Google,240,35,39459.32,3544.71,13142,954,India
2023-03-27,Mindset Coaching,Digital,Content,WhatsApp,82,22,8405.8,504.68,36255,474,India
2023-03-27,Spiritual Sessions,Digital,WhatsApp,YouTube,111,18,28085.73,491.71,22942,344,India
2023-03-27,1:1 Mentorship,Coaching,Content,Google,1082,220,339058.38,11646.37,48906,2725,India
2023-03-27,Dashboard Templates,Physical,Content,WhatsApp,189,42,57073.46,4534.74,49263,1179,India
2023-03-27,Meditation Audio Pack,Coaching,Content,Facebook,247,58,72438.63,2986.48,10289,721,India
2023-03-27,E-book,Skill,WhatsApp,Facebook,195,29,34067.58,1854.94,35973,567,India
2023-03-27,Clothing Brand,Physical,Ads,WhatsApp,58,12,9754.17,620.9,14400,332,India
2023-03-28,5-Min Meditation Club,Physical,WhatsApp,Instagram,308,39,24046.89,4955.35,31049,2037,India
2023-03-28,3-Day Challenge,Physical,Email,YouTube,146,18,24024.95,857.05,33414,413,India
2023-03-28,21-Day Upgrade,Digital,Ads,WhatsApp,479,104,120663.03,9182.73,32358,2028,India
2023-03-28,Mindset Coaching,Skill,Influencer,Instagram,283,81,16578.19,3392.01,18214,1673,India
2023-03-28,Spiritual Sessions,Skill,Email,Google,1378,187,54592.97,18860.53,48327,4305,India
2023-03-28,1:1 Mentorship,Physical,Email,Instagram,238,63,67130.46,1929.49,40903,1387,India
2023-03-28,Dashboard Templates,Skill,Email,Facebook,841,214,55930.04,14892.6,33943,3380,India
2023-03-28,Meditation Audio Pack,Physical,WhatsApp,Facebook,910,94,172134.17,12500.65,33309,2651,India
2023-03-28,E-book,Skill,Content,Facebook,502,79,103666.81,6296.67,44645,1929,India
2023-03-28,Clothing Brand,Digital,Content,Facebook,38,9,2200.45,239.17,6369,101,India
2023-03-29,5-Min Meditation Club,Skill,WhatsApp,WhatsApp,470,110,166460.35,7628.51,48159,1566,India
2023-03-29,3-Day Challenge,Physical,Influencer,YouTube,646,104,148906.2,8229.59,36998,2226,India
2023-03-29,21-Day Upgrade,Digital,Ads,WhatsApp,351,66,30127.22,8200.92,26830,2339,India
2023-03-29,Mindset Coaching,Coaching,WhatsApp,WhatsApp,228,39,70755.5,2559.42,21927,608,India
2023-03-29,Spiritual Sessions,Skill,Ads,Google,218,45,65042.08,3544.36,28174,942,India
2023-03-29,1:1 Mentorship,Digital,WhatsApp,Instagram,255,34,60076.95,1638.61,15833,1579,India
2023-03-29,Dashboard Templates,Physical,Influencer,Facebook,298,80,71887.95,3029.27,26563,758,India
2023-03-29,Meditation Audio Pack,Coaching,Influencer,Google,31,4,996.37,692.56,9154,145,India
2023-03-29,E-book,Digital,Email,YouTube,213,45,78296.12,2796.0,30802,1206,India
2023-03-29,Clothing Brand,Physical,Ads,YouTube,453,85,107497.85,3874.53,37604,2833,India
2023-03-30,5-Min Meditation Club,Skill,WhatsApp,Google,485,125,143998.31,3470.08,23027,2271,India
2023-03-30,3-Day Challenge,Digital,Influencer,WhatsApp,109,27,12500.81,631.06,33840,533,India
2023-03-30,21-Day Upgrade,Physical,WhatsApp,WhatsApp,409,111,192478.21,3508.17,39577,1101,India
2023-03-30,Mindset Coaching,Digital,Content,Instagram,449,128,143333.76,3462.39,13458,1149,India
2023-03-30,Spiritual Sessions,Physical,Ads,Instagram,18,5,2686.24,322.73,7849,131,India
2023-03-30,1:1 Mentorship,Skill,Content,WhatsApp,13,3,5502.93,78.95,2629,75,India
2023-03-30,Dashboard Templates,Digital,Email,WhatsApp,32,4,6259.55,467.24,6104,172,India
2023-03-30,Meditation Audio Pack,Skill,Ads,Google,908,138,182557.2,9572.61,33379,2428,India
2023-03-30,E-book,Skill,WhatsApp,WhatsApp,165,35,56716.07,1921.4,26750,1089,India
2023-03-30,Clothing Brand,Digital,Influencer,Facebook,766,101,193530.16,9923.21,49703,2475,India
2023-03-31,5-Min Meditation Club,Digital,Ads,Google,469,81,161794.08,9688.41,34086,2831,India
2023-03-31,3-Day Challenge,Physical,Email,Google,186,35,13575.76,4083.32,32654,1768,India
2023-03-31,21-Day Upgrade,Skill,Influencer,Instagram,356,50,71541.67,1938.42,14990,1329,India
2023-03-31,Mindset Coaching,Physical,Content,Instagram,156,17,7804.35,2753.89,6970,557,India
2023-03-31,Spiritual Sessions,Physical,Email,Instagram,228,28,27909.93,2904.92,30126,637,India
2023-03-31,1:1 Mentorship,Physical,Email,Instagram,52,10,14292.18,709.07,2157,159,India
2023-03-31,Dashboard Templates,Physical,Content,Instagram,229,42,22482.38,5410.48,22689,1641,India
2023-03-31,Meditation Audio Pack,Physical,Email,Instagram,210,60,24409.38,8202.39,30614,1831,India
2023-03-31,E-book,Digital,Ads,WhatsApp,862,143,187000.58,3254.39,27092,2254,India
2023-03-31,Clothing Brand,Skill,Influencer,WhatsApp,643,79,85297.89,8777.88,36983,3095,India
2023-04-01,5-Min Meditation Club,Skill,Email,WhatsApp,210,61,19824.45,1086.94,9078,652,India
2023-04-01,3-Day Challenge,Physical,Influencer,Instagram,170,28,10066.07,2944.24,45900,1250,India
2023-04-01,21-Day Upgrade,Physical,Ads,Instagram,21,3,3204.28,121.68,4466,57,India
2023-04-01,Mindset Coaching,Physical,Ads,Instagram,53,15,15793.81,444.95,10308,279,India
2023-04-01,Spiritual Sessions,Digital,Ads,YouTube,479,93,179036.83,3016.23,29731,1582,India
2023-04-01,1:1 Mentorship,Skill,Email,Instagram,238,31,18263.17,1249.8,17827,658,India
2023-04-01,Dashboard Templates,Coaching,WhatsApp,YouTube,84,15,18428.6,918.73,4487,216,India
2023-04-01,Meditation Audio Pack,Skill,Influencer,Instagram,773,181,262337.65,7452.43,47669,3050,India
2023-04-01,E-book,Coaching,Content,YouTube,80,17,25399.04,532.06,13631,272,India
2023-04-01,Clothing Brand,Digital,WhatsApp,WhatsApp,26,4,6570.56,431.85,6545,101,India
2023-04-02,5-Min Meditation Club,Skill,Ads,WhatsApp,253,32,33495.42,2897.54,30310,1237,India
2023-04-02,3-Day Challenge,Skill,Influencer,Google,662,91,74753.3,4415.39,27561,2633,India
2023-04-02,21-Day Upgrade,Coaching,WhatsApp,WhatsApp,631,90,18166.64,4471.42,30007,1633,India
2023-04-02,Mindset Coaching,Physical,Email,Facebook,317,66,69291.8,2251.77,14356,798,India
2023-04-02,Spiritual Sessions,Physical,Content,Facebook,991,123,102527.84,11793.62,48329,3571,India
2023-04-02,1:1 Mentorship,Coaching,Ads,Facebook,102,21,13534.59,1612.89,5442,419,India
2023-04-02,Dashboard Templates,Digital,Email,WhatsApp,740,120,178552.02,6073.12,37556,3088,India
2023-04-02,Meditation Audio Pack,Physical,Email,Facebook,48,6,3287.97,371.89,5359,280,India
2023-04-02,E-book,Digital,Email,Facebook,133,23,14792.56,1548.33,16028,489,India
2023-04-02,Clothing Brand,Digital,Content,Facebook,1147,131,48096.97,9302.6,47273,3596,India
2023-04-03,5-Min Meditation Club,Skill,Email,Instagram,87,15,29700.71,545.85,7671,535,India
2023-04-03,3-Day Challenge,Coaching,WhatsApp,Instagram,926,156,128768.1,11246.67,46944,2584,India
2023-04-03,21-Day Upgrade,Skill,WhatsApp,Instagram,162,46,49059.34,3868.1,15037,1358,India
2023-04-03,Mindset Coaching,Physical,Ads,Instagram,423,124,71380.27,7453.93,26765,1584,India
2023-04-03,Spiritual Sessions,Coaching,Content,WhatsApp,190,46,52473.28,975.58,7505,709,India
2023-04-03,1:1 Mentorship,Coaching,Influencer,Instagram,325,65,65910.96,1067.58,14950,859,India
2023-04-03,Dashboard Templates,Physical,WhatsApp,Google,59,14,12208.44,1510.22,16334,385,India
2023-04-03,Meditation Audio Pack,Physical,WhatsApp,Facebook,214,48,78490.78,7540.47,20844,1886,India
2023-04-03,E-book,Physical,Content,YouTube,384,96,150706.09,7986.91,44654,3445,India
2023-04-03,Clothing Brand,Coaching,Content,YouTube,292,40,50353.08,1208.45,23290,922,India
2023-04-04,5-Min Meditation Club,Coaching,WhatsApp,Google,333,79,139444.79,1192.97,48739,1181,India
2023-04-04,3-Day Challenge,Coaching,Ads,YouTube,352,55,88206.81,2600.3,30317,1338,India
2023-04-04,21-Day Upgrade,Coaching,Ads,Facebook,241,40,57632.3,853.1,15008,705,India
2023-04-04,Mindset Coaching,Digital,WhatsApp,Google,168,46,21465.92,2675.77,31323,775,India
2023-04-04,Spiritual Sessions,Skill,Content,WhatsApp,296,51,73710.34,3800.29,47263,1313,India
2023-04-04,1:1 Mentorship,Digital,Email,Instagram,181,30,43827.44,1956.75,22048,883,India
2023-04-04,Dashboard Templates,Digital,Influencer,Google,247,59,43609.94,4614.9,14532,1351,India
2023-04-04,Meditation Audio Pack,Digital,Ads,Google,366,109,66685.67,3016.79,17188,1250,India
2023-04-04,E-book,Skill,WhatsApp,Instagram,318,70,14533.56,2851.1,21767,956,India
2023-04-04,Clothing Brand,Coaching,Email,YouTube,475,114,111615.42,5705.75,34606,2854,India
2023-04-05,5-Min Meditation Club,Physical,Content,WhatsApp,20,2,2491.29,606.31,5797,122,India
2023-04-05,3-Day Challenge,Coaching,WhatsApp,Facebook,485,137,101288.62,2070.04,28908,1458,India
2023-04-05,21-Day Upgrade,Digital,Email,Instagram,1127,234,289307.13,9187.33,41501,3109,India
2023-04-05,Mindset Coaching,Skill,WhatsApp,Instagram,196,43,52634.21,3392.96,16611,731,India
2023-04-05,Spiritual Sessions,Skill,Content,Instagram,217,52,40711.89,1113.88,7780,712,India
2023-04-05,1:1 Mentorship,Physical,Content,Instagram,312,76,90177.76,6050.55,17211,1484,India
2023-04-05,Dashboard Templates,Physical,Email,YouTube,590,134,213205.18,2807.44,40387,1711,India
2023-04-05,Meditation Audio Pack,Coaching,Content,WhatsApp,642,135,203021.16,7181.98,35300,3027,India
2023-04-05,E-book,Skill,Content,Google,1418,378,641689.63,12953.13,43845,4355,India
2023-04-05,Clothing Brand,Digital,Influencer,Google,292,79,40656.89,3623.2,27280,2266,India
2023-04-06,5-Min Meditation Club,Coaching,Influencer,Facebook,574,122,228767.22,6191.84,33526,2550,India
2023-04-06,3-Day Challenge,Digital,Content,Instagram,293,51,64929.7,3173.8,26606,1125,India
2023-04-06,21-Day Upgrade,Coaching,Influencer,WhatsApp,41,5,6417.82,242.5,3333,230,India
2023-04-06,Mindset Coaching,Skill,Content,YouTube,259,65,14680.36,3048.92,8000,744,India
2023-04-06,Spiritual Sessions,Digital,Content,Instagram,287,50,45574.61,2920.48,14548,973,India
2023-04-06,1:1 Mentorship,Physical,Content,Facebook,1010,134,182448.7,9990.89,49387,2546,India
2023-04-06,Dashboard Templates,Digital,Ads,Google,349,85,163018.68,3611.43,22955,1730,India
2023-04-06,Meditation Audio Pack,Physical,WhatsApp,Google,760,161,256242.74,9518.71,32732,2844,India
2023-04-06,E-book,Digital,Email,Facebook,554,161,268178.05,5067.49,34946,1955,India
2023-04-06,Clothing Brand,Physical,Email,WhatsApp,377,74,114369.21,1764.71,19745,1031,India
2023-04-07,5-Min Meditation Club,Skill,Ads,Instagram,361,106,145474.97,6055.61,42799,1291,India
2023-04-07,3-Day Challenge,Coaching,Influencer,Google,142,30,38549.72,2074.51,7354,585,India
2023-04-07,21-Day Upgrade,Coaching,Ads,Instagram,239,45,34487.9,4805.22,33565,1390,India
2023-04-07,Mindset Coaching,Skill,WhatsApp,Google,574,163,123775.42,7335.03,43622,2100,India
2023-04-07,Spiritual Sessions,Digital,Influencer,Facebook,527,153,158979.22,6644.92,48221,4056,India
2023-04-07,1:1 Mentorship,Skill,WhatsApp,YouTube,27,5,9727.46,1010.01,3287,250,India
2023-04-07,Dashboard Templates,Coaching,Influencer,YouTube,503,123,51850.34,7338.95,20729,1564,India
2023-04-07,Meditation Audio Pack,Physical,Email,Facebook,43,11,6314.35,397.77,4060,154,India
2023-04-07,E-book,Digital,Email,Facebook,17,4,2162.48,528.21,8694,144,India
2023-04-07,Clothing Brand,Coaching,Ads,Instagram,642,66,95321.6,7812.61,35331,2830,India
2023-04-08,5-Min Meditation Club,Coaching,Email,Instagram,409,46,17797.98,3797.97,12315,1129,India
2023-04-08,3-Day Challenge,Skill,WhatsApp,Google,750,220,342324.13,6058.35,40032,3697,India
2023-04-08,21-Day Upgrade,Digital,Influencer,Google,172,39,39519.17,1208.89,40377,511,India
2023-04-08,Mindset Coaching,Skill,WhatsApp,Google,153,43,31543.95,3605.68,27587,1451,India
2023-04-08,Spiritual Sessions,Coaching,Content,WhatsApp,36,9,9396.33,559.95,1410,125,India
2023-04-08,1:1 Mentorship,Skill,Influencer,Facebook,131,39,22746.9,4873.55,33569,977,India
2023-04-08,Dashboard Templates,Digital,Influencer,YouTube,641,136,62541.26,5043.25,41210,1889,India
2023-04-08,Meditation Audio Pack,Coaching,WhatsApp,WhatsApp,198,26,15185.53,1648.49,36944,1027,India
2023-04-08,E-book,Coaching,Email,Google,399,96,84352.91,3847.66,27565,2143,India
2023-04-08,Clothing Brand,Physical,Ads,Google,133,13,10279.41,887.89,23352,580,India
2023-04-09,5-Min Meditation Club,Skill,Ads,Google,453,105,21474.35,4736.8,37760,2431,India
2023-04-09,3-Day Challenge,Coaching,Email,Google,96,17,22768.07,528.35,2612,246,India
2023-04-09,21-Day Upgrade,Skill,Content,YouTube,88,23,20524.15,1496.53,14308,391,India
2023-04-09,Mindset Coaching,Skill,Email,Google,187,44,39023.05,3554.1,44128,1432,India
2023-04-09,Spiritual Sessions,Physical,Content,Facebook,147,30,22395.37,2378.37,17474,667,India
2023-04-09,1:1 Mentorship,Skill,Content,Facebook,51,10,4733.76,985.21,7105,251,India
2023-04-09,Dashboard Templates,Coaching,Ads,Google,188,23,16638.42,2016.97,19833,574,India
2023-04-09,Meditation Audio Pack,Skill,WhatsApp,Google,82,23,19886.4,2409.45,12082,543,India
2023-04-09,E-book,Skill,Content,WhatsApp,207,25,25147.66,3034.97,29598,703,India
2023-04-09,Clothing Brand,Physical,WhatsApp,Google,189,37,11606.06,1653.75,40250,1311,India
2023-04-10,5-Min Meditation Club,Skill,WhatsApp,Instagram,113,16,29553.02,3251.94,13199,1054,India
2023-04-10,3-Day Challenge,Skill,Influencer,Google,1157,279,533370.11,13435.29,40028,3974,India
2023-04-10,21-Day Upgrade,Digital,Influencer,Facebook,260,74,20063.37,2124.68,28301,1153,India
2023-04-10,Mindset Coaching,Skill,Content,WhatsApp,732,144,56035.95,8043.98,23411,2105,India
2023-04-10,Spiritual Sessions,Digital,Influencer,Google,619,120,83352.36,5067.06,48286,2023,India
2023-04-10,1:1 Mentorship,Skill,Ads,Google,580,151,237732.61,13940.91,41585,3136,India
2023-04-10,Dashboard Templates,Coaching,Ads,WhatsApp,147,37,28630.71,3075.95,44609,736,India
2023-04-10,Meditation Audio Pack,Digital,Ads,WhatsApp,177,36,50107.16,1505.44,32811,582,India
2023-04-10,E-book,Skill,WhatsApp,Instagram,254,60,48649.44,2752.62,26335,778,India
2023-04-10,Clothing Brand,Digital,Email,YouTube,392,89,29774.32,6103.73,29950,1443,India
2023-04-11,5-Min Meditation Club,Physical,Ads,Facebook,203,36,24737.81,3783.37,15457,860,India
2023-04-11,3-Day Challenge,Coaching,WhatsApp,WhatsApp,332,89,118728.52,2274.66,20200,1297,India
2023-04-11,21-Day Upgrade,Digital,Ads,YouTube,84,10,17055.26,403.69,15185,237,India
2023-04-11,Mindset Coaching,Physical,WhatsApp,Instagram,352,42,78293.91,3941.7,36966,1195,India
2023-04-11,Spiritual Sessions,Coaching,Content,WhatsApp,176,45,30394.76,2615.99,15259,568,India
2023-04-11,1:1 Mentorship,Physical,Ads,Instagram,128,32,9199.07,975.18,42025,525,India
2023-04-11,Dashboard Templates,Digital,WhatsApp,Google,193,25,40426.51,3489.54,28772,1565,India
2023-04-11,Meditation Audio Pack,Coaching,Influencer,WhatsApp,232,53,81058.1,2238.71,16308,687,India
2023-04-11,E-book,Physical,Ads,YouTube,223,23,42513.76,2778.31,12978,855,India
2023-04-11,Clothing Brand,Coaching,Influencer,YouTube,651,153,46906.76,7326.97,20190,1863,India
2023-04-12,5-Min Meditation Club,Digital,WhatsApp,Instagram,27,6,6756.32,272.69,5753,83,India
2023-04-12,3-Day Challenge,Physical,WhatsApp,YouTube,644,73,81414.5,15433.01,44320,4335,India
2023-04-12,21-Day Upgrade,Coaching,Email,WhatsApp,488,124,97413.54,11741.67,31614,2722,India
2023-04-12,Mindset Coaching,Coaching,Influencer,Instagram,58,8,3142.52,1139.78,12971,242,India
2023-04-12,Spiritual Sessions,Skill,Influencer,Instagram,238,28,32678.4,4423.53,28320,1476,India
2023-04-12,1:1 Mentorship,Physical,Ads,YouTube,589,114,30480.07,11055.33,34063,2888,India
2023-04-12,Dashboard Templates,Skill,Content,YouTube,195,54,74070.63,1933.46,15952,1532,India
2023-04-12,Meditation Audio Pack,Digital,Email,Google,64,17,21862.08,330.69,3383,227,India
2023-04-12,E-book,Coaching,WhatsApp,YouTube,14,3,3959.35,114.09,2203,46,India
2023-04-12,Clothing Brand,Physical,WhatsApp,WhatsApp,122,16,21679.98,506.92,44451,465,India
2023-04-13,5-Min Meditation Club,Digital,Influencer,WhatsApp,46,12,2621.64,1125.76,4238,239,India
2023-04-13,3-Day Challenge,Skill,Influencer,Google,816,153,96711.06,5771.6,36661,3040,India
2023-04-13,21-Day Upgrade,Digital,Influencer,WhatsApp,491,69,114568.28,2606.87,35062,1467,India
2023-04-13,Mindset Coaching,Coaching,Influencer,Google,883,177,231094.22,7653.02,24489,2400,India
2023-04-13,Spiritual Sessions,Digital,Influencer,YouTube,235,34,17284.04,2852.46,35317,818,India
2023-04-13,1:1 Mentorship,Skill,Email,Facebook,1291,166,177548.86,8517.23,35765,3397,India
2023-04-13,Dashboard Templates,Skill,Content,Facebook,587,83,53905.67,4091.25,18841,1537,India
2023-04-13,Meditation Audio Pack,Physical,Ads,Facebook,259,36,23439.92,4746.97,34273,2516,India
2023-04-13,E-book,Skill,Content,Facebook,148,34,62239.87,521.91,15025,474,India
2023-04-13,Clothing Brand,Physical,Email,Facebook,358,44,9126.45,7066.85,37352,1686,India
2023-04-14,5-Min Meditation Club,Coaching,Email,YouTube,458,110,84162.58,4710.8,31721,2363,India
2023-04-14,3-Day Challenge,Skill,WhatsApp,Facebook,505,63,24330.55,8351.72,47392,3774,India
2023-04-14,21-Day Upgrade,Skill,Influencer,Facebook,407,48,32485.33,6750.93,44020,1817,India
